Company ID,Address,City,Zip Code,Company Name,Industry,Latitude,Longitude,Last Outcome,Last Outreach Date,Days Since Last Contact,Next Step Due Countdown,Next Steps Due Date,Contact Status,Close Probability,Priority Score,UrgencyBand,Urgency Score,Totals
CID-PRE109,3810 Timms St,Tyler,75701,Preventative,Other,32.3062003,-95.3300386,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-PRE001,12551 County Rd 282,Tyler,,Precision Custom Cuts,Other,0,,Not Contacted,,,30,2026/04/02,Cold,0.1,40,Medium,75,115
CID-POW102,19248 Hillside Dr,Tyler,75703,Power Clean,Electrical,32.1985752,-95.2540359,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-POS101,1950 Stonegate Cir,Tyler,75703,Post Oak Roofing,Roofing,32.2884137,-95.2723624,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-POO101,1111 E Olive St,Tyler,75702,Poole Construction,Construction,32.3629384,-95.288542,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-PLU145,14630 State Hwy 155 S,Tyler,75703,Plumbings at the Home Depot,Plumbing,32.2950183,-95.3480354,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-MIT001,30855 State Highway 64,Tyler,,Mitchell Steel,Metal Fabrication,32.60722351,-95.93074799,Not Contacted,,,30,2026/04/02,Cold,0.1,90,Medium,75,165
CID-PEP101,3616 S Broadway Ave,Tyler,75701,Pep Boys Auto Service Tires,Automotive,32.3090048,-95.2997898,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-YOR001,4368 US Highway 271,Tyler,75703,Palestine,Welding,,,Not Contacted,,,30,2026/04/02,Cold,0.1,40,Medium,75,115
CID-MET001,57506,Tyler,75751,Metal Mart #,Metal Fabrication,32.46424103,-94.64451599,Not Contacted,,,30,2026/04/02,Cold,0.1,90,Medium,75,165
CID-ONS129,830 Tx-323 S Loop,Tyler,75702,Onsight Auto Body,Automotive,32.3863263,-95.3194216,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ONE001,14762 Tx-110,Tyler,75704,One-ten Welding,Welding,0,,Not Contacted,,,30,2026/04/02,Cold,0.1,40,Medium,75,115
CID-ONE113,1602 W Front St,Tyler,75702,One Stop Auto Center,Automotive,32.3462484,-95.3185419,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-OMA102,2517 E Commerce St,Tyler,75702,Omar Colision Repaircenter,Plumbing,32.3557206,-95.2700355,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-OLY001,1207 E Coke Rd,Tyler,,Olympic Systems,Other,0,,Not Contacted,,,30,2026/04/02,Cold,0.1,40,Medium,75,115
CID-OLD103,218 S Spring Ave,Tyler,75702,Old Geezers Vintage Auto,Automotive,32.3488278,-95.2982359,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-MCE102,8189 FM 2064 N,Tyler,75789,Mcever Machine Works,Metal Fabrication,32.3584,-95.4891,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-OFF104,4329 Old Bullard Rd,Tyler,75703,Office Depot,Other,32.3020919,-95.3060117,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-NIC106,FM 14,Tyler,75708,Nicks Trailer Hitch Shop,Other,32.4122894,-95.2787594,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-NAT101,13240 Tx-110,Tyler,75707,National Wholesale,Other,32.2865486,-95.252715,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-MRA101,3412 Tx-323 S Loop,Tyler,75701,Mr Appliance of East Texas,Appliance,32.3093757,-95.3382234,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,40.8
CID-MOR104,102 N College Ave,Tyler,75702,Morris Roofing and Construction,Roofing,32.3509217,-95.3018785,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-MOR103,2006 W Erwin St,Tyler,75702,Morales Paint Body Shop,Automotive,32.3498489,-95.3231987,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-MOO106,4220 Timms St,Tyler,75701,Moose Auto Glass,Automotive,32.3049894,-95.3300961,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-MOO104,3226 Shiloh Rd,Tyler,75707,Moore Supply,Other,32.2959549,-95.2579096,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-MOO103,1205 S Bennett Ave,Tyler,75701,Moody Phillips Electric,Electrical,32.3355771,-95.3372809,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-MON101,13917 Hwy 155 S,Tyler,75703,Montrose Concrete,Construction,32.2736243,-95.3715259,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-MOB102,2121 Old Henderson Hwy,Tyler,75702,Mobile Communications America,Other,32.3474582,-95.275549,Not Contacted,,,30,2026/04/02,Cold,0,15,Low,25,69
CID-MKS101,No Address,Tyler,77777,Mkstunts,Other,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,40,,0,40
CID-MIT104,3539 Us-271,Tyler,75708,Mitchell Welding Supply,Welding,32.3800687,-95.2807402,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42.6
CID-MAS103,6256 Reynolds Rd,Tyler,75708,Master Metallizing Machining,Metal Fabrication,32.3860459,-95.277801,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-MIL103,6715 Rhones Quarter Rd,Tyler,75707,Millers Automotive Repair,Automotive,32.2753267,-95.2611294,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-MIK101,3014 Tx-323 Loop,Tyler,75701,Mikasa Construction,Construction,32.3035015,-95.3083565,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-MID101,4707 Chad Dr,Tyler,75703,Midsouth Distributing,Other,32.2979232,-95.2860931,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-MAB101,1430 John Carney Dr,Tyler,75701,Mabbco Motors,Metal Fabrication,32.3325722,-95.3277334,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-MER001,155,Tyler,,Merchant Portable Buildings Llcstate Highway,Construction,32.16014862,-95.4553833,Not Contacted,,,30,2026/04/02,Cold,0.1,70,Medium,75,145
CID-MER102,No Address,Tyler,77777,Merchant Portable Buildings LLC,Other,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,40,,0,40
CID-MCC101,1000 Tx-323 S Loop,Tyler,75701,Mccoys Building Supply,Other,32.30328,-95.2896464,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-MCC103,11152 County Rd 1113,Tyler,75709,Mc Cown Engineering,Other,32.2926054,-95.3513125,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-MBW001,4205,Tyler,,Mbweldingcounty Road,Welding,0,,Not Contacted,,,30,2026/04/02,Cold,0.1,40,Medium,75,115
CID-MBW101,No Address,Tyler,77777,Mbwelding,Welding,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,40,,0,40
CID-MBG101,2611 US Highway 271,Tyler,75708,Mb G Fabrication,Manufacturing,32.3776412,-95.2858924,Not Contacted,,,30,2026/04/02,Cold,0,75,High,85,43.8
CID-MAX101,436 Southgate Ave,Tyler,75702,Max Handyman,Roofing,32.3451648,-95.3325454,Not Contacted,,,30,2026/04/02,Cold,0,60,High,85,40.8
CID-MAU101,7434 Waterview Sq,Tyler,75703,Mauch Plumbing,Plumbing,32.2704259,-95.3472445,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-IRM101,No Address,Tyler,77777,Ir Metal Buildings,Metal Fabrication,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,90,,0,90
CID-MAD101,125 S Bonner Ave,Tyler,75702,Maddox Residential Commercial,Electrical,32.3499554,-95.3059643,Not Contacted,,,30,2026/04/02,Cold,0.4,15,Low,25,72
CID-INT107,6725 Us-271,Tyler,75708,Intol Manufacturing,Metal Fabrication,32.3980575,-95.2676479,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-LOW101,5720 S Broadway Ave,Tyler,75703,Lowes Home Improvement,Retail,32.2858051,-95.3014293,Not Contacted,,,30,2026/04/02,Cold,0,45,High,85,38.4
CID-LOV101,3128 Tx-124 Loop,Tyler,75707,Love Electric,Electrical,32.3359057,-95.2570329,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-HOO101,2410 N Lyndon Ave,Tyler,75702,Hood Packaging,Metal Fabrication,32.3767923,-95.2775486,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-LON112,No Address,Tyler,77777,Lonestar Sheds of Marshall,Other,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,40,,0,40
CID-LON103,6003 Old Bullard Rd # 224,Tyler,75703,Lone Star Electricians,Electrical,32.2834955,-95.3081144,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-LIK101,2459 Mosaic Way Suite A,Tyler,75701,Likewise Coffee,Retail,32.3288971,-95.32992,Not Contacted,,,30,2026/04/02,Cold,0,45,High,85,38.4
CID-LIF102,2107 Broussard St,Tyler,75701,Lifegas,Other,32.3007815,-95.3276022,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-LEX101,2105 Anthony Dr,Tyler,75701,Lex Etx,HVAC,32.3020427,-95.327706,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-LEN104,1818 Capital Dr,Tyler,75701,Lennox Stores Parts Plus,HVAC,32.2964769,-95.3263353,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-LEE101,11851 Tx-248 Spur,Tyler,75707,Lees Plumbing,Plumbing,32.3162595,-95.2131611,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-LAN106,16720 State Hwy 155 Suite. 1008,Tyler,75703,L and N Excavating,Construction,32.2383804,-95.4043464,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-HAR001,1007 E Coke Rd,Tyler,,Harbor Fab,Metal Fabrication,0,,Not Contacted,,,30,2026/04/02,Cold,0.1,40,Medium,75,115
CID-KBR101,323 E Mims St,Tyler,75702,Kbr,Construction,32.3718503,-95.2973278,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-KAS101,409 N Glenwood Blvd,Tyler,75702,Kasco Paint and Body,Automotive,32.3536891,-95.3188448,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-KAR101,1630 N NW Loop 323,Tyler,75704,Kars Auto Sales and Service,Automotive,32.36923981,-95.34393311,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-KLR101,4134 Chandler Hwy,Tyler,75702,K L Recycling,Construction,32.3435648,-95.3461935,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-JUN110,1802 E Gentry Pkwy,Tyler,90359,Junk Squad Junk Removal Dumpster Rental,Junk Removal,32.36881,-95.2893,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-JRC102,2523 E Commerce St,Tyler,75702,Jr Custom Paint Collision Repair,Automotive,32.3555056,-95.2692335,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-JON102,3235 Sw Loop 323,Tyler,75701,Jones Paint Body Shop,Automotive,32.3104354,-95.3427191,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-JON101,1614 W Erwin St,Tyler,75702,Jones Auto,Automotive,32.3502727,-95.3186773,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-JOH105,3230 G E Dr,Tyler,75701,John Spiller Heating Air Conditioning,HVAC,32.3119853,-95.2678866,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-JOH102,114 N Gaston Ave,Tyler,75702,John Deer,Other,32.3511236,-95.3171836,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-JMC101,3127 Andy Ln,Tyler,75701,Jm Classic Roofing,Roofing,32.3139408,-95.2641686,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-JLS101,11002 Fm2661,Tyler,75704,Jls Enterprises Electrical,Electrical,32.3235083,-95.4401416,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-JAC104,700 Tx-323 S Loop,Tyler,75702,Jacobe Brothers Construction,Construction,32.3594052,-95.3437877,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-JAC103,1700 Tx-323 S Loop,Tyler,75701,Jacobe Brothers,Construction,32.3308695,-95.26511,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-JAC101,3813 Sw Loop 323,Tyler,75701,Jacks Stereo,Other,32.3081822,-95.339781,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-JRW102,16164 Knob Hill Dr,Tyler,75703,J R Welding,Welding,32.3003429,-95.4383525,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42.6
CID-INS103,300 Stanford St,Tyler,75701,Insco Distributing,Other,32.3156729,-95.2983833,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-IND104,1800 Shiloh Rd,Tyler,75703,Indemnity Roofing,Roofing,32.2955329,-95.2806931,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-HON101,2425 Sw Loop 323,Tyler,75701,Honest1 Auto Care,Automotive,32.3049062,-95.3320402,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-FIS101,2104 Anthony Dr,Tyler,75701,Fissco Supply HVAC Tyler,Metal Fabrication,32.3013572,-95.3273445,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-HOB101,4566 S Broadway Ave,Tyler,75703,Hobbytown,Other,32.2999833,-95.2998572,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-HIS102,12480 Pioneer Dr,Tyler,75704,Histech Automotive,Automotive,32.34132385,-95.37462616,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-HIL103,115 S Fleishel Ave,Tyler,75702,Hillside Auto Service,Automotive,32.3506643,-95.2892684,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-HIL102,10226 Tx-31,Tyler,75705,Hillard Homes,Construction,32.3497177,-95.2407471,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-HER103,303 S Glenwood Blvd,Tyler,75702,Hernandez Roofing,Roofing,32.3480373,-95.3175484,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-HEA123,219 S Glenwood Blvd,Tyler,(903) 944-7986,Heavy Metal Welding Custom Fabrication,Welding,32.34859467,-95.31789398,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-HEA123,219 S Glenwood Blvd,Tyler,75702,Heavy Metal Welding & Custom Fab.,Welding,32.35461426,-95.08130646,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-FAB113,9464 FM 2767,Tyler,75705,Fabrication,Metal Fabrication,32.3611709,-95.2465645,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-HEA107,3130 Troup Hwy,Tyler,75701,Heating and Air Conditioning,HVAC,32.3154265,-95.275712,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-HAR101,5755 Eagles Nest Blvd,Tyler,75703,Hargrove Roofing,Roofing,32.2864615,-95.2798875,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ETX104,10778 US Hwy 69 N,Tyler,75706,Etx Steel Tyler,Metal Fabrication,32.4213845,-95.35735,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-HAM102,16600 Hwy 155 S Suite 4012,Tyler,75703,Hammered Out Welding Academy,Welding,32.2403346,-95.4030283,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42.6
CID-HAL101,3211 Towne Way Dr,Tyler,75701,Hall Collision Center,Automotive,32.31587,-95.3394785,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-GUT001,No Address,Tyler,77777,Gutter Gutter,Gutter,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-GUI101,8966 S Broadway Ave,Tyler,75703,Guitar Center,Other,32.2481178,-95.3046146,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-GRI001,303 Bluebird Pkwy,Tyler,,Griffin Products Inc.,Other,0,,Not Contacted,,,30,2026/04/02,Cold,0.1,40,Medium,75,115
CID-GRE104,12907 State Hwy 155,Tyler,75703,Greenway Gutter Pros,Gutter,32.293801,-95.3481028,Not Contacted,,,30,2026/04/02,Cold,0,60,High,85,40.8
CID-GRE102,11654 State Highway 64 W,Tyler,75704,Greater Tyler Auto Auction,Automotive,32.35906219,-95.35965729,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-EPI001,2101 E US Highway 80,Tyler,,Epic Sheetmetal,Metal Fabrication,0,,Not Contacted,,,30,2026/04/02,Cold,0.1,40,Medium,75,115
CID-EAS111,4700 Old Troup Hwy,Tyler,75707,East Texas Sheet Metal,Metal Fabrication,32.30048,-95.2640653,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-GOO104,720 Oxford Cir,Tyler,75703,Goodson Mechanical,Construction,32.2694447,-95.2973362,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-GOO102,17320 Old Bullard Rd,Tyler,75703,Good Choice Roofing and Renovations,Roofing,32.2277718,-95.3069424,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-GOO101,No Address,Tyler,77777,Good Choice Roofing,Roofing,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,60,Medium,75,135
CID-GOL101,1908 W Erwin St,Tyler,75702,Gold Silver Vintage Treasures,Retail,32.3501122,-95.3221494,Not Contacted,,,30,2026/04/02,Cold,0,45,High,85,38.4
CID-GAT102,2514 E 5th St,Tyler,75701,Gateway Fence,Fence,32.3326787,-95.2684695,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-GAS103,918 S Sw Loop 323,Tyler,75701,Gas and Supply Tyler,Welding,32.339072,-95.339554,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42.6
CID-EAS110,676 County Rd 37,Tyler,75706,East Texas Metal Buildings,Metal Fabrication,32.4144012,-95.2952687,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-GAM102,224 Mike Ave,Tyler,75702,Gamez Roofing More,Roofing,32.3483371,-95.3249425,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-GAM101,4007 S Broadway Ave,Tyler,75701,Game X Change,Other,32.3071591,-95.3022562,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-FRE101,"Tyler, TX 75704",Tyler,75704,Freedom Automotive,Automotive,32.35695648,-95.35968781,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-FOU101,3314 County Rd 415,Tyler,75704,Fountain Plumbing,Plumbing,32.3880122,-95.4679494,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-FJR101,10554 State Highway 64 E,Tyler,75707,Fjr Paint Body,Automotive,32.3273064,-95.2360482,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-FIX101,3708 Shiloh Rd Suite E1,Tyler,75707,Fix It,Plumbing,32.2960375,-95.2504281,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-DOW101,600 W Front St,Tyler,75702,Downtown Tire and Wheel(low Pros),Metal Fabrication,32.42141342,-95.35738373,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-FIR102,1637 S Vine Ave,Tyler,75701,Firestation Service Center,Automotive,32.3309501,-95.3121943,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-FIN130,3092 Tx-323 Loop,Tyler,75701,Finch Construction,Construction,32.3035015,-95.3083565,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-FIF101,3315 Old Troup Hwy,Tyler,75701,Fifties Oil Change and Service Center,Automotive,32.3136984,-95.272466,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-FER101,3092 Old Henderson Hwy,Tyler,75707,Fernandez Auto Service,Automotive,32.3374944,-95.2589565,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-FEN104,2308 Glenview Ave,Tyler,75701,Fenix Electric Etx,Electrical,32.3248024,-95.2510746,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-FAS102,600 Tx-323 S Loop,Tyler,75702,Fastenal Fulfillment Center,Manufacturing,32.358716,-95.34373,Not Contacted,,,30,2026/04/02,Cold,0,75,High,85,43.8
CID-FAR101,3312 Tx-323 S Loop,Tyler,75701,Farmers Roofing and Construction,Roofing,32.310586,-95.3399257,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-FAI101,5380 Old Bullard Rd,Tyler,75703,Fairclaims Roofing Construction,Roofing,32.2908037,-95.3054722,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-DLR001,6071 Fm-17,Tyler,75471,Dlr-construction,Metal Fabrication,0,,Not Contacted,,,30,2026/04/02,Cold,0.1,40,Medium,75,115
CID-FJA101,1023 W Bow St,Tyler,75702,F J Auto Service,Automotive,32.3585264,-95.3121424,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-EXX101,1222 Tx-323 W Loop,Tyler,75701,Exxon,Other,32.3031444,-95.3148654,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-EXP104,13970 State Hwy 64,Tyler,75704,Expert Auto Electric,Automotive,32.3637182,-95.3982592,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-EVE101,121 S Broadway Ave Suite 618,Tyler,75702,Evergreen Roofing Solar,Roofing,32.3500725,-95.3010626,Not Contacted,,,30,2026/04/02,Cold,0,60,High,85,40.8
CID-ESP101,1858 Young Pl,Tyler,75708,Espinozas Paint Body Shop,Automotive,32.3797089,-95.2810936,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-ERI110,2026 Republic Dr A,Tyler,75701,Eri Consulting,Other,32.3048479,-95.3270662,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-ELL106,3706 Frankston Hwy,Tyler,75701,Elliott Electric Supply,Electrical,32.3088873,-95.3332653,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-ELI106,3404 N NE Loop 323,Tyler,75708,Elite Collison Center,Other,32.3852603,-95.2681581,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-ELI105,2221 Tx-323 W Loop,Tyler,75701,Elite Auto Glass of Tyler,Automotive,32.3041919,-95.3294347,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ELE112,4520 Red Raider Rd,Tyler,75703,Electricians,Electrical,32.3015367,-95.298656,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-ELE111,119 Mockingbird Ln,Tyler,75701,Electrical Contractors Tyler,Electrical,32.3361298,-95.3016011,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-ELD112,"12861 Candleridge Dr, Tyler, Texas 75709",Tyler,75709,Eldridge Hayter,Junk Removal,32.3635362,-95.4129799,Not Contacted,,,30,2026/04/02,Cold,0,65,High,85,42
CID-ELS106,12441 FM 2767,Tyler,75708,El Sol Roofing,Roofing,32.3667922,-95.1987366,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-EDW101,802 Tx-323 S Loop,Tyler,75701,Edwards Paint Body,Other,32.3409145,-95.3391406,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-EDT102,1012 Meadow Ln,Tyler,75702,Ed Thompson Construction,Construction,32.3605339,-95.3173778,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-EAS113,1529 E Travis St,Tyler,75701,Easy Roofing,Roofing,32.3421418,-95.2817092,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-DEL102,3456 Shiloh Rd,Tyler,75707,"De La Torre Group, Inc.",Metal Fabrication,32.38398361,-95.2804718,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-DEL102,3456 Shiloh Rd,Tyler,75707,De La Torre,Metal Fabrication,32.295615,-95.2541017,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-CUT101,No Address,Tyler,77777,Cutting Edge Fabrication LLC,Metal Fabrication,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,40,,0,40
CID-CON111,729 N Fleishel Ave,Tyler,75702,Contract Manufacturers,Metal Fabrication,32.3576834,-95.28798,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-EAS109,4097 Us-271 S,Tyler,75708,East Texas Historical Fencing,Fence,32.3839892,-95.279929,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-CON103,No Address,Tyler,77777,Conceptual Fabrication,Metal Fabrication,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,40,,0,40
CID-EAS105,11125 County Rd 168,Tyler,75703,East Texas Elite Exteriors,Construction,32.2341382,-95.3511884,Not Contacted,,,30,2026/04/02,Cold,0.4,70,Medium,65,102
CID-EAS102,315 S Vine Ave,Tyler,75702,East Texas Alarm,Other,32.2998703,-95.2650156,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-EAR101,11171 County Rd 2298,Tyler,75707,Ea Roofing and Restoration Contractors,Roofing,32.316635,-95.1474171,Not Contacted,,,30,2026/04/02,Cold,0,60,High,85,40.8
CID-ESM109,2324 E 5th St,Tyler,75701,E Smooth Professional Hand Car Wash and Detailing Shop Express,Other,32.3325527,-95.271709,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-DYN101,719-745 Tx-31 Suite 173,Tyler,75702,Dynamic Electricians,Electrical,32.3470336,-95.3083724,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-DUR101,823 E Line St,Tyler,75702,Durans Auto Repair,Automotive,32.3539431,-95.2916252,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-DOW101,504 E Erwin St,Tyler,75702,Downtown Garage,Automotive,32.350995,-95.2959168,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-DON101,6714 S Broadway Ave,Tyler,75703,Dons Tv Appliance,Appliance,32.2760325,-95.3058806,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,40.8
CID-DOL101,10839 County Rd 1223,Tyler,75709,Dollar Concretellc,Construction,32.3247664,-95.4445632,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-DIC101,Us-69,Tyler,75703,Dickson Roofing,Roofing,32.2330195,-95.3116922,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-DEW101,502 S Front St,Tyler,75789,Dew Tool Die,Manufacturing,32.3452,-95.4823,Not Contacted,,,30,2026/04/02,Cold,0,75,High,85,43.8
CID-DEN102,5263 American Legion Rd,Tyler,75708,Dent Source,Other,32.3892541,-95.2647473,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-DEL103,1117 W Erwin St,Tyler,75702,Delatrinidad Auto Body Shop,Automotive,32.3508203,-95.3131442,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BUI102,No Address,Tyler,77777,Buildall Welding,Metal Fabrication,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,90,,0,90
