Company ID,Address,City,Zip Code,Company Name,Industry,Latitude,Longitude,Last Outcome,Last Outreach Date,Days Since Last Contact,Next Step Due Countdown,Next Steps Due Date,Contact Status,Close Probability,Priority Score,UrgencyBand,Urgency Score,Totals
CID-KEV001,466 Us-80 E,Gladewater,75647,Kevin's Portable Buildings,Construction,32.52941132,-94.90201569,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-TIP001,"2297 Vz Cr 1519, Grand Saline, TX 75140",Grand Saline,75140,Tip Top Metal Shop,Metal Fabrication,32.61829376,-95.65673828,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-GRA003,"8310 FM 17, Grand Saline, TX 75140",Grand Saline,75140,Grand Fabrication Co.,Metal Fabrication,32.66041946,-95.72898865,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-HUF001,13967 Us-287 S,Grapeland,75844,Huff Welding,Welding,31.53301048,-95.48510742,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-VUL001,175 County Rd 2345,Grapeland,75844,Vulcraft Grapeland,Metal Fabrication,31.50601387,-95.48121643,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-TRI001,"1865 E Main St, Gun Barrel City, TX 75156",Gun Barrel City,75156,Trico Pipe & Steel,Metal Fabrication,32.32971954,-96.06859589,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-WAR001,350 Joy Ln,Hallsville,75650,Warfab Llc,Metal Fabrication,32.4754982,-94.58391571,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-JAI001,10963 N County Rd 2138,Henderson,75652,Jaime's Welding And Fab,Welding,32.28617859,-94.65725708,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-BUL001,1603 Hamlett St,Henderson,75652,Bulldog Bilt Llc,Metal Fabrication,32.18004227,-94.80831909,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-FOR001,5597 N County Rd 103,Henderson,75652,Fortis Specialty Services Llc - Henderson Metal Fabrication And Welding,Metal Fabrication,32.23240662,-94.86297607,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-HYD001,801 State Highway 64 W,Henderson,75652,Hydroflex Llc,Metal Fabrication,32.16719437,-94.79920197,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-CLD001,3169 Us-259 N,Henderson,75654,Cld Carports & Buildings,Construction,32.11316299,-94.77341461,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-B C001,7856 S County Rd 475,Henderson,75654,B & C Welding Services,Welding,31.96816635,-94.9896698,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-R T001,808 State Highway 64,Henderson,75652,R T Smith Welding & Press Co.,Welding,32.16835022,-94.80004883,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-EDD001,909 Millard St,Henderson,75652,Eddie Flores Welding,Welding,32.17905045,-94.80975342,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-FRE001,1801 Norman Dr,Jacksonville,75766,Freedom-Fab,Welding,31.94049263,-95.26531982,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-TEX006,200 N Gillespie Ave,Jacksonville,75766,Tex-Weld & Fabrication Inc.,Welding,31.96200371,-95.28594971,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-EAS004,105 N Gillespie Ave,Jacksonville,75766,Easy Recycling Services,Metal Fabrication,31.96041298,-95.28687286,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-BLU001,1829 Norman Dr,Jacksonville,75766,Blue Goose Customs & Fabrication Llc,Metal Fabrication,31.93882942,-95.2652359,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-BER001,262 County Rd 3302,Jacksonville,75766,"Berry's Tin Shop, Inc.",Metal Fabrication,31.95946312,-95.29707336,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-LON004,6850 Fm-347,Jacksonville,75766,Lone Star Builders Supply,Metal Fabrication,31.9002037,-95.24979401,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-D R001,308 N Gillespie Ave,Jacksonville,75766,D&r Welding,Welding,31.96395493,-95.28709412,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-SRR001,3788 Tx-7,Jewett,75846,Srr Independent Industries,Metal Fabrication,31.24526024,-96.03781128,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-PRO002,2971 US Highway 175,Kaufman,75142,Pro Line Panel Systems,Metal Fabrication,32.5555687,-96.28579712,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-BIG002,4975 E US Highway 175,Kaufman,75142,Big Sky Metals,Metal Fabrication,32.52765656,-96.27239227,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-WIN006,5175 Us-175 W,Kaufman,75142,Winslow's Kaufman,Construction,32.52428436,-96.27198029,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-AAA001,7008 Austin Ln,Kemp,75143,Aaa Metal Fabrication,Metal Fabrication,32.47585678,-96.24417877,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-PUR001,105 Ne 2nd St,Kerens,75144,Purple Anvil Metalworks Llc,Metal Fabrication,32.13299561,-96.22854614,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-BAR001,1200 Tx-31,Kilgore,75662,Barnstorm Portable Buildings,Construction,32.40241623,-94.8678894,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-PAN001,211 Knowles St,Kilgore,75662,Panther Fabrication,Metal Fabrication,32.3840065,-94.87705231,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-DNA001,2702 Tx-42,Kilgore,75662,Dna Fabrication,Metal Fabrication,32.40428925,-94.86871338,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-TSI001,322 S Longview St,Kilgore,75662,Tsi Fabrication,Metal Fabrication,32.38583374,-94.87889862,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-S S001,708 Fritz Swanson Rd,Kilgore,75662,S & S Metal Products,Metal Fabrication,32.39362717,-94.87837219,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-THE003,1209 S Main St,Lindale,75771,The Steel Building Guy,Metal Fabrication,32.50421906,-95.40787506,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-TEX008,19267 County Rd 478,Lindale,75771,Texas Metal Building Services,Metal Fabrication,32.5474205,-95.47932434,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-THE002,12648 County Rd 499,Lindale,75771,The Phunny Farm Metal Buildings And More,Metal Fabrication,32.50195694,-95.37471008,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-PHI001,18690 US Highway 69 N,Lindale,75771,Phillips Steel Buildings Llc,Metal Fabrication,32.53929901,-95.4156723,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-WIN001,2010 S Main St,Lindale,75771,Winslow's Custom Buildings,Construction,32.48942566,-95.39876556,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-BAR002,1381 E I 20 Access Rd,Longview,75603,"Bar H Welding, Llc",Welding,32.43459702,-94.76537323,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-SME001,2706 E Marshall Ave,Longview,75601,Smelley Welding And Fabrication,Welding,32.50274658,-94.68869781,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-C N001,40 Frj Dr,Longview,75602,"C. Niel Welding, Inc.",Welding,32.497715,-94.69142151,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-EAS002,1000 1/2 W Cotton St,Longview,75604,East Texas Carports,Metal Fabrication,32.49580002,-94.76066589,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-STE001,4750 W Marshall Ave,Longview,75604,Steel & Pipe Supply Co Inc.,Metal Fabrication,32.50684738,-94.80783844,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-SAC001,10730 Tx-149,Longview,75603,Sac Manufacturing Inc.,Metal Fabrication,32.38361359,-94.65112305,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-DEE002,109 Benny St,Longview,75604,Deem Structural Services,Metal Fabrication,32.50583267,-94.76755524,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-ALL003,111 Gum Springs Rd,Longview,75602,All Sheet Metal,Metal Fabrication,32.49087143,-94.71424866,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-M J001,1203 Champion Way,Longview,75604,"M & J Valve Services, Inc.",Metal Fabrication,32.48762512,-94.76959229,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-TUE001,1301 Pine Tree Rd,Longview,75604,Tuel Sheet Metal,Metal Fabrication,32.51900864,-94.80109406,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-LEB001,215 Industrial Dr,Longview,75602,Lebus International Inc.,Metal Fabrication,32.49972916,-94.68756866,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-EAS006,29 Frj Dr,Longview,75602,East Texas Fabrication,Metal Fabrication,32.49571991,-94.69298553,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-PPC001,3000 E Marshall Ave,Longview,75601,Ppc Industries,Metal Fabrication,32.50294113,-94.67918396,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-A 1001,4876 FM 1844,Longview,75605,A-1 Construction Co.,Metal Fabrication,32.5915184,-94.81986237,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-FUL001,4911 W Marshall Ave,Longview,75604,Fuller Sheet Metal,Metal Fabrication,32.50917053,-94.80969238,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-MET001,5069 Whitehurst Dr,Longview,75602,Metal Mart #57,Metal Fabrication,32.46424103,-94.64451599,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-BUI001,519 W S St,Longview,75601,Buildings4less Llc,Construction,32.4948616,-94.74916077,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-TRI002,5225 Whitehurst Dr,Longview,75602,Triple L Fab Works,Metal Fabrication,32.46476746,-94.64214325,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-A B001,5201 W Marshall Ave,Longview,75604,A & B Welding,Welding,32.50963974,-94.8120575,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-SOU002,600 Foundry Dr,Longview,75604,Southwest Steel Casting Co.,Metal Fabrication,32.50125504,-94.81110382,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-LMC001,827 Fisher Rd,Longview,75604,Lmc Fab,Metal Fabrication,32.50230026,-94.8194809,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-AME002,9 Gum Valley Cir,Longview,75602,Amega Systems Llc,Metal Fabrication,32.4799118,-94.69602966,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-CLA002,9486 FM 2011,Longview,75603,Cladtec,Metal Fabrication,32.36304855,-94.71324921,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-PMP001,5915 Tx-281 Se Loop,Longview,75602,"Pmp Buildings, Llc",Construction,32.46423721,-94.66909027,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-TEX009,607 Fisher Rd,Longview,75604,Texas Iron & Steel,Metal Fabrication,32.49708939,-94.81923676,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-WIN002,7944 US Highway 259 N,Longview,75605,Winslow's Portable Buildings,Construction,32.61722565,-94.75788879,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-ATL001,9279 Us-259 S,Longview,75605,"Atlas Building Systems, Inc.",Construction,32.63777924,-94.76073456,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-LOW001,187 Fredonia Ave,Lufkin,75904,Lowes Welding Inc.,Welding,31.43048096,-94.72877502,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-ALL001,3103 E Denman Ave,Lufkin,75901,All Metal Carports And Covers Llc,Metal Fabrication,31.31282806,-94.68624878,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-EJC001,1009 E Denman Ave,Lufkin,75901,Ejcon Corporation,Metal Fabrication,31.32663155,-94.71413422,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-ALT001,1310 N John Redditt Dr,Lufkin,75904,Altra Steel Joist & Deck,Metal Fabrication,31.34648705,-94.76348114,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-ASP001,2015 Spence St,Lufkin,75904,Aspen Dci,Metal Fabrication,31.36328125,-94.71907806,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-GIB001,427 Parks Cir,Lufkin,75904,Gibbs Precision Machine,Metal Fabrication,31.31196785,-94.80261993,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-GAR001,604 Winston 8 Ranch Rd,Lufkin,75904,Garcia Brothers Metal Buildings,Metal Fabrication,31.40302277,-94.72118378,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-STA003,711 Industrial Blvd,Lufkin,75904,Star Manufacturing,Metal Fabrication,31.33913612,-94.75885773,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-M C001,14322 County Rd 4015,Mabank,75147,M & C Construction And Welding Llc,Welding,32.47291565,-96.09938812,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-FOR002,3942 FM 3080,Mabank,75147,Fortenberry Pipe & Supply Llc,Welding,32.37861633,-96.04224396,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-COO001,300 S Park Blvd,Mabank,75147,Cooper's Tin Shop,Metal Fabrication,32.36614609,-96.10800934,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-CUS002,6242 Clear Creek Rd,Mabank,75156,Custom Boat Cradles,Metal Fabrication,32.23655701,-96.06233215,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-EAG003,802 N Third St,Mabank,75147,Eagle Metal,Metal Fabrication,32.37687302,-96.09351349,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-TEC001,723 E Mason St,Mabank,75147,Techniform,Construction,32.36058044,-96.08816528,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-MCC001,424 E Royall Blvd,Malakoff,75148,Mccluskey's Premier Buildings Of Malakoff,Construction,32.17155457,-96.00804138,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-STO001,2710 Karnack Hwy,Marshall,75672,Stor Mor - East Texas Auto Parts,Automotive,32.55338287,-94.33771515,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-GAR002,2902 W Pinecrest Dr,Marshall,75670,Garrison Metal Products,Metal Fabrication,32.51939774,-94.39492798,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-ETA001,1450 Bromberg St,Mineola,75773,Etas Inc.,Metal Fabrication,32.65139008,-95.48266602,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-SOU001,485 Ne Loop 564,Mineola,75773,Southwest Steel Buildings,Metal Fabrication,32.68857574,-95.47248077,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-RUG001,170 County Rd 2768,Mineola,75773,Rugged Cross Welding Llc,Welding,32.62519455,-95.41876221,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-RED002,224 County Rd 2262,Mineola,75773,"Red Sky Landscaping & Welding - Metal Fencing, Automatic Gate Fabrication, Lawn Services",Agriculture,32.71576691,-95.53057098,Not Contacted,,,14,2026/03/17,Cold,,50,Medium,75,60
CID-YEL001,292 County Rd 2900,Mineola,75773,Yellow Jacket Welding & Metal Works,Welding,32.68016052,-95.55986786,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-GRA002,"13099 Us-259 N, Mount Enterprise, TX 75681",Mount Enterprise,75681,Graceland Portable Buildings Of Mt Enterprise,Construction,31.98141289,-94.70935822,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-B L001,"1321 W Ferguson Rd, Mount Pleasant, TX 75455",Mount Pleasant,75455,B&l Welding And Fabrication,Welding,33.15664673,-94.98159027,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-TIT001,"104 County Rd 4510, Mount Pleasant, TX 75455",Mount Pleasant,75455,Titan Steel Construction,Metal Fabrication,33.12519836,-94.96697998,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-MET006,"1440 Nicholson Ave, Mount Pleasant, TX 75455",Mount Pleasant,75455,Metal Works,Metal Fabrication,33.17128754,-94.9569931,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-HOM001,"2105 Fm-2348, Mount Pleasant, TX 75455",Mount Pleasant,75455,Homer Metal Buildings,Metal Fabrication,33.10586548,-94.91462708,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-IMF001,"3047 FM 2348, Mount Pleasant, TX 75455",Mount Pleasant,75455,"Imfab, Inc.",Metal Fabrication,33.18004227,-94.9300766,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-LON006,"450 County Rd 1312, Mount Pleasant, TX 75455",Mount Pleasant,75455,Lone Star Dock,Metal Fabrication,33.19939041,-95.00712585,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-FLE001,"4958 Farm Rd 1402, Mount Pleasant, TX 75455",Mount Pleasant,75455,Flex Steel Industries,Metal Fabrication,33.22522736,-94.94657135,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-AST001,"251 Cr 3215, Mt Pleasant, TX 75455",Mt Pleasant,75455,Aston Metal Art,Metal Fabrication,33.15684128,-94.96826172,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-WIN003,"35 FM 21, Mt Vernon, TX 75457",Mt Vernon,75457,Winslows Custom Buildings,Construction,33.08875656,-95.12747955,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-JL 001,4879 State Highway 31 E,Murchison,75778,Jl Services,Metal Fabrication,32.25817108,-95.77777863,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-TEX007,5672 State Highway 31 E,Murchison,75778,Texas Star Fabrication & Equipment,Metal Fabrication,32.2682724,-95.7629776,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-PAT001,9350 State Highway 31 E,Murchison,75778,Patriot Manufactured Products,Metal Fabrication,32.28728485,-95.70080566,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-STA001,2803 Nw Stallings Dr,Nacogdoches,75964,Star Buildings And Carports,Construction,31.62874031,-94.68683624,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-DOU001,4925 Dps Rd,Nacogdoches,75964,Double D Sales,Construction,31.65534782,-94.68001556,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-DEE001,5656 State Highway 7 E,Nacogdoches,75961,Deer Buildings And Carports,Construction,31.61183929,-94.52988434,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-NEW001,5900 Old Lufkin Rd,Nacogdoches,75964,New Vision Carports & Metal Buildings,Business to business,31.55097008,-94.6870575,Not Contacted,,,14,2026/03/17,Cold,,50,Medium,75,60
CID-THO001,806 Nw Stallings Dr,Nacogdoches,75964,Thomas Welding,Welding,31.61048889,-94.68399811,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-OPT001,12931 Tx-7,Nacogdoches,75964,Option #1 Metal Buildings,Metal Fabrication,31.49994087,-94.80617523,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-TOP001,140 Thompson Ln,Nacogdoches,75961,"Top-Tier Metal Buildings, Llc",Metal Fabrication,31.56070137,-94.60147095,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-OLD002,298 Wilson Dr,Nacogdoches,75964,Old Town Metalworks And More (otm) Llc,Metal Fabrication,31.64550781,-94.70545959,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-PIC001,490 County Rd 719,Nacogdoches,75964,Pichy's Buildings & Carports,Metal Fabrication,31.58646584,-94.73208618,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-EAG002,5002 S St,Nacogdoches,75964,"Eagle Carports, Inc. (texas Shop)",Metal Fabrication,31.55991554,-94.681633,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-MAC001,563 County Rd 116,Nacogdoches,75965,Mac Custom Structures Llc,Metal Fabrication,31.74029922,-94.64704895,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-MUE001,8498 Us-59,Nacogdoches,75964,"Mueller, Inc.",Metal Fabrication,31.48525429,-94.7221756,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-OAK001,491 Us-79 N,Oakwood,75855,Oakwood Steel Fabrication Inc.,Welding,31.59929466,-95.83798981,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-RAN002,11163 Us-259 S,Overton,75684,Randy Smith's Carports & More,Construction,32.304142,-94.86564636,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-BAR003,103 Woodridge Rd,Palestine,75801,Barnett Performance Welding Services,Welding,31.7171402,-95.69889832,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-H A001,2006 Us-84 E,Palestine,75801,H&a Welding Fabrications Llc,Welding,31.75107193,-95.59772491,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-CUS001,4301 Tx-256 Loop,Palestine,75803,Customer Service Portable Buildings,Construction,31.78264046,-95.63041687,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-TUR002,710 Tx-256 Loop,Palestine,75803,Turbyfill's Machine Shop Inc.,Welding,31.75216293,-95.65945435,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-CHI001,3395 Tx-24,Paris,75462,Chisum Metal Buildings,Metal Fabrication,33.58875656,-95.58518219,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-C4 001,3820 N Main St,Paris,75460,C4 Portable Buildings,Construction,33.70995712,-95.5508728,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-DIS001,13451 Tx-11,Pickton,75471,Discount Pipe And Steel,Metal Fabrication,33.03286362,-95.42238617,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-X5 001,14733 Tx-11,Pickton,75471,X5 Industrial,Metal Fabrication,33.02750778,-95.40263367,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-BRY001,206 N Greer Blvd,Pittsburg,75686,Bryanmark Construction,Construction,33.00226593,-94.96013641,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-MS 001,121 County Rd 2210,Pittsburg,75686,Ms Custom Welding Llc,Metal Fabrication,33.00782776,-94.9868927,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-PIT001,3489 Fm557,Pittsburg,75686,Pittsburg Steel,Metal Fabrication,32.98446655,-94.90713501,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-AFF001,9106 Us-69 N,Pollok,75969,Affordable Metal Carports Llc,Metal Fabrication,31.43754387,-94.83478546,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-AAC001,156 Conti Dr,Quinlan,75474,Aacre Valley Metal Sales,Metal Fabrication,32.90395355,-96.06177521,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-GRE001,137 E Lipscomb St,Quitman,75783,Greenlaw's,Metal Fabrication,32.79670334,-95.45096588,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-ARC002,620 Mcallister St,Quitman,75783,Arc Force Manufacturing,Metal Fabrication,32.78903961,-95.4557724,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-SPE001,209 E Goode St,Quitman,75783,Spencer's Fence & Welding,Welding,32.79590988,-95.4502182,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-SUN001,18962 Us-84 E,Rusk,75785,Sunday Metal Buildings,Metal Fabrication,31.81430817,-95.09998322,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-EAS003,1548 N Dickinson Dr,Rusk,75785,East Texas Metal Works Llc,Metal Fabrication,31.8178997,-95.1635437,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-MIC001,390 County Rd 4367,Scroggins,75480,Michael Mechanical & Welding,Welding,32.96016693,-95.19456482,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-MET008,"424 W Cedar Creek Pkwy, Seven Points, TX 75143",Seven Points,75143,Metal Worx Llc. Welding And Fabrication,Business to business,32.32048798,-96.2216568,Not Contacted,,,14,2026/03/17,Cold,,50,Medium,75,60
CID-RON001,"1260 Tx-19, Sulphur Springs, TX 75482",Sulphur Springs,75482,Ronny's Welding Service,Welding,33.10765839,-95.64207458,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-TEX005,"1351 Tx-19, Sulphur Springs, TX 75482",Sulphur Springs,75482,Texwin Sulphur Springs,Construction,33.11168671,-95.63898468,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-PMR001,"253 I 30 Service Rd Ne, Sulphur Springs, TX 75482",Sulphur Springs,75482,Pmr Welding And Fabrication,Welding,33.12017059,-95.64594269,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-3B 001,"2584 Tx-19, Sulphur Springs, TX 75482",Sulphur Springs,75482,3b Welding,Welding,33.09179688,-95.65279388,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-XTR002,"300 C M H Rd, Sulphur Springs, TX 75482",Sulphur Springs,75482,Xtreme Structures & Fabrication,Metal Fabrication,33.12431717,-95.65706635,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-SUL001,"159 Putman St, Sulphur Springs, TX 75482",Sulphur Springs,75482,Sulta Manufacturing Co.,Metal Fabrication,33.13582611,-95.59864807,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-THE004,"427 I 30 Service Rd Ne, Sulphur Springs, TX 75482",Sulphur Springs,75482,Thee Fab Shop,Metal Fabrication,33.12022018,-95.64901733,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-TOM001,"8295 Fm1567, Sulphur Springs, TX 75482",Sulphur Springs,75482,Tommy Williams Pipe & Steel,Metal Fabrication,33.02143478,-95.69341278,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-LON007,3200 Airport Rd,Terrell,75160,"Longhorn Fabrication & Design, Inc.",Metal Fabrication,32.69971848,-96.2478714,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-FAC001,426 N 1st St,Timpson,75975,Factory Direct,Retail,31.90377235,-94.40299988,Not Contacted,,,14,2026/03/17,Cold,,50,Medium,75,60
CID-COL001,7441 FM 1645,Timpson,75975,Colt's Welding Rig,Welding,31.81375122,-94.33065796,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
